"","month","pdiff","segmentId"
"236",2014-12-01,-0.0109473038454332,"18880635"
"237",2015-01-01,0.180604822844841,"18880635"
"238",2015-02-01,-0.068262867674245,"18880635"
"239",2015-03-01,-0.120309869925478,"18880635"
"240",2015-04-01,-0.0126236643473901,"18880635"
"241",2015-05-01,0.0935458341098798,"18880635"
"242",2015-06-01,0.0575040833178066,"18880635"
"243",2015-07-01,0.3105413879743,"18880635"
"244",2015-08-01,0.0387048976887186,"18880635"
"245",2015-09-01,0.0270502008655898,"18880635"
"246",2015-10-01,-0.000717206423234695,"18880635"
"247",2015-11-01,0.00283610472621238,"18880635"
"248",2015-12-01,0.102740417469098,"18880635"
"249",2016-01-01,-0.0942065421092922,"18880635"
"250",2016-02-01,-0.0198878931892033,"18880635"
"251",2016-03-01,0.15808571343522,"18880635"
"252",2016-04-01,-0.0201114079227975,"18880635"
"253",2016-05-01,0.0879071669669339,"18880635"
"254",2016-06-01,-0.0761391011437568,"18880635"
"255",2016-07-01,-0.0716688064718717,"18880635"
"256",2016-08-01,-0.0491044619375948,"18880635"
"257",2016-09-01,0.0241941792696632,"18880635"
"258",2016-10-01,-0.129668014266073,"18880635"
"259",2016-11-01,-0.158094503461649,"18880635"
"260",2016-12-01,0.247659242923117,"18880635"
"261",2017-01-01,0.0901132864153967,"18880635"
"262",2017-02-01,-0.120096998750626,"18880635"
"263",2017-03-01,-0.0485722840004657,"18880635"
"264",2017-04-01,-0.000889140833691829,"18880635"
"265",2017-05-01,-0.0289029874441714,"18880635"
"266",2017-06-01,-0.02584828608505,"18880635"
"267",2017-07-01,0.221508019092589,"18880635"
"268",2017-08-01,0.320227026430051,"18880635"
"269",2017-09-01,-0.00088914083369183,"18880635"
"270",2017-10-01,-0.0802368712596514,"18880635"
"271",2017-12-01,0.00972780901203517,"18880635"
"272",2018-01-01,-0.151921239390951,"18880635"
"273",2018-02-01,-0.0192173489884205,"18880635"
"274",2018-03-01,-0.0804603859932457,"18880635"
"275",2018-04-01,0.0195065786067837,"18880635"
"276",2018-05-01,-0.0430376334543223,"18880635"
"277",2018-06-01,-0.047547841471492,"18880635"
"278",2018-07-01,0.21994341595743,"18880635"
"279",2018-08-01,-0.0332987772048584,"18880635"
"280",2018-09-01,-0.00386933728161519,"18880635"
"281",2018-10-01,0.0030223670042076,"18880635"
"282",2018-11-01,0.0151007593388201,"18880635"
"283",2018-12-01,0.177643252624717,"18880635"
"284",2019-01-01,0.104772369592682,"18880635"
"285",2019-02-01,0.144147086298579,"18880635"
"286",2019-03-01,-0.0406512355467746,"18880635"
"287",2019-04-01,-0.0103885170114475,"18880635"
"288",2019-05-01,-0.0701787082479101,"18880635"
"289",2019-06-01,-0.0315425900123321,"18880635"
"290",2019-07-01,0.110868225963434,"18880635"
"291",2019-08-01,-0.0210054668571745,"18880635"
"292",2019-09-01,0.00374080721933198,"18880635"
"293",2019-10-01,3.12139516962779e-05,"18880635"
"294",2019-11-01,-0.0906143410336703,"18880635"
"295",2019-12-01,-0.0286565481225162,"18880635"
"296",2020-01-01,0.0136393168499346,"18880635"
"297",2020-02-01,-0.000626182323580928,"18880635"
"298",2020-03-01,0.0190616187204618,"18880635"
"299",2020-04-01,0.045005884464328,"18880635"
"300",2020-05-01,0.0538370447197759,"18880635"
"301",2020-06-01,0.0066051767044684,"18880635"
"302",2020-07-01,-0.0303651463264339,"18880635"
"303",2020-08-01,0.0116276842475863,"18880635"
"304",2020-09-01,0.12119247794374,"18880635"
"305",2020-10-01,-0.0746490029197951,"18880635"
"306",2020-11-01,-0.0859045662900771,"18880635"
"307",2020-12-01,0.0691650822480857,"18880635"
"308",2021-01-01,0.110977257540797,"18880635"
"309",2021-02-01,-0.0787663795912682,"18880635"
"310",2021-03-01,0.0207172834137526,"18880635"
"311",2021-04-01,0.14216028866663,"18880635"
"312",2021-05-01,0.010171972905716,"18880635"
"313",2021-06-01,-0.0264070729190356,"18880635"
"314",2021-07-01,-0.0623196418086283,"18880635"
"315",2021-08-01,-0.0563207947650664,"18880635"
"316",2021-09-01,-0.0994218858931581,"18880635"
"317",2021-10-01,-0.0757665765877664,"18880635"
"318",2021-11-01,-0.00908468106548108,"18880635"
"319",2021-12-01,-0.0653139758108587,"18880635"
"320",2022-01-01,-0.00336376824134246,"18880635"
"321",2022-02-01,-0.00382676304664487,"18880635"
"322",2022-03-01,-0.0584441847342118,"18880635"
"323",2022-04-01,0.0345613355177687,"18880635"
"324",2022-05-01,-0.0297635951939289,"18880635"
"325",2022-06-01,0.0172629648036596,"18880635"
"326",2022-07-01,0.0256014942589603,"18880635"
"327",2022-08-01,0.0115356487690475,"18880635"
"328",2022-09-01,-0.0761067077041054,"18880635"
"329",2022-10-01,-0.106164580356585,"18880635"
"330",2022-11-01,0.175314974149777,"18880635"
"331",2008-02-01,-0.0248984595388953,"21349692"
"332",2009-10-01,0.0747249176599172,"21349692"
"333",2011-03-01,-0.0279173497570411,"21349692"
"334",2011-11-01,-0.145654068264729,"21349692"
"335",2012-03-01,-0.100370714992541,"21349692"
"336",2012-04-01,-0.021124846766213,"21349692"
"337",2012-05-01,-0.100370714992541,"21349692"
"338",2012-06-01,-0.0621314388960273,"21349692"
"339",2012-07-01,-0.139616287828437,"21349692"
"340",2012-10-01,-0.0520684715022078,"21349692"
"341",2012-11-01,0.0928382589687923,"21349692"
"342",2013-02-01,0.0042841459031811,"21349692"
"343",2013-03-01,-0.120295390432304,"21349692"
"344",2013-04-01,-0.140119436198128,"21349692"
"345",2013-05-01,-0.148069180439245,"21349692"
"346",2013-06-01,0.470199536237022,"21349692"
"347",2013-08-01,0.201518306822042,"21349692"
"348",2013-09-01,0.385670610128938,"21349692"
"349",2014-04-01,-0.0218795693207495,"21349692"
"350",2014-05-01,-0.0747101481383016,"21349692"
"351",2014-06-01,0.107932710059521,"21349692"
"352",2014-07-01,0.220134796500608,"21349692"
"353",2014-08-01,0.511256443203805,"21349692"
"354",2014-09-01,-0.189260260304613,"21349692"
"355",2014-10-01,-0.132370951304887,"21349692"
"356",2014-11-01,-0.221126323718375,"21349692"
"357",2014-12-01,-0.0641440323747912,"21349692"
"358",2015-01-01,-0.085276263901812,"21349692"
"359",2015-02-01,-0.00904928589362967,"21349692"
"360",2015-03-01,0.0551021312419693,"21349692"
"361",2015-04-01,0.194617986323423,"21349692"
"362",2015-05-01,0.0807626980962089,"21349692"
"363",2015-06-01,0.31925502532973,"21349692"
"364",2015-07-01,0.15261228528808,"21349692"
"365",2015-08-01,0.333594753865923,"21349692"
"366",2015-09-01,0.078750104617445,"21349692"
"367",2015-10-01,-0.0283486197882048,"21349692"
"368",2015-12-01,0.301141684020855,"21349692"
"369",2016-01-01,-0.124521836737708,"21349692"
"370",2016-02-01,-0.0802447802049023,"21349692"
"371",2016-03-01,-0.0835152446078936,"21349692"
"372",2016-04-01,0.0569667399061182,"21349692"
"373",2016-05-01,-0.0430118008477703,"21349692"
"374",2016-06-01,-0.0554647229976219,"21349692"
"375",2016-07-01,-0.0616282905263363,"21349692"
"376",2016-08-01,-0.0879177928426896,"21349692"
"377",2016-09-01,0.178876630185949,"21349692"
"378",2016-10-01,0.368161046863692,"21349692"
"379",2016-11-01,-0.074408259116487,"21349692"
"380",2016-12-01,-0.320749700917187,"21349692"
"381",2017-01-01,0.0812658464658999,"21349692"
"382",2017-02-01,-0.147666661743493,"21349692"
"383",2017-03-01,0.0334667513452575,"21349692"
"384",2017-04-01,-0.0432862454130563,"21349692"
"385",2017-05-01,0.0366404564463852,"21349692"
"386",2017-06-01,-0.106073063182372,"21349692"
"387",2017-07-01,0.023678228516724,"21349692"
"388",2017-08-01,0.00730303612132693,"21349692"
"389",2017-09-01,0.197828552110975,"21349692"
"390",2017-10-01,-0.00419749804303815,"21349692"
"391",2017-11-01,-0.105898260462386,"21349692"
"392",2017-12-01,0.0255993404737259,"21349692"
"393",2018-01-01,0.146112792230189,"21349692"
"394",2018-02-01,-0.0528918051980658,"21349692"
"395",2018-03-01,-0.0764208525952509,"21349692"
"396",2018-04-01,0.146339702279266,"21349692"
"397",2018-05-01,-0.0474745081267685,"21349692"
"398",2018-06-01,-0.0683129760093735,"21349692"
"399",2018-07-01,-0.0642586737754802,"21349692"
"400",2018-08-01,-0.0109162311601146,"21349692"
"401",2018-09-01,0.180587334642898,"21349692"
