"","week","pdiff","segmentId"
"228",2021-03-28,-0.0631516820081149,"13054410"
"229",2021-04-04,0.10799594156187,"13054410"
"230",2021-04-11,-0.0201386970843482,"13054410"
"231",2021-04-18,-0.0338193769253305,"13054410"
"232",2021-04-25,0.0188257341102058,"13054410"
"233",2021-05-02,-0.0626415549631969,"13054410"
"234",2021-05-09,0.0608323774999071,"13054410"
"235",2021-05-16,-0.0224690501759053,"13054410"
"236",2021-05-23,0.0571107688313008,"13054410"
"237",2021-05-30,0.011363304195977,"13054410"
"238",2021-06-06,-0.0205560737574628,"13054410"
"239",2021-06-13,0.0946398880221992,"13054410"
"240",2021-06-20,0.0607727522608907,"13054410"
"241",2021-06-27,-0.0321189534422706,"13054410"
"242",2021-07-04,-0.111018603056253,"13054410"
"243",2021-07-11,0.11054657678646,"13054410"
"244",2021-07-18,0.30878194644159,"13054410"
"245",2021-07-25,0.00349277264581373,"13054410"
"246",2021-08-01,-0.155229613615812,"13054410"
"247",2021-08-08,-0.0052522624099232,"13054410"
"248",2021-08-15,0.0945285875760353,"13054410"
"249",2021-08-22,-0.0327991228354945,"13054410"
"250",2021-08-29,0.3510204657608,"13054410"
"251",2021-09-05,-0.0692500189541799,"13054410"
"252",2021-09-12,-0.0878928436866373,"13054410"
"253",2021-09-19,-0.097840321062538,"13054410"
"254",2021-09-26,-0.100475977461281,"13054410"
"255",2021-10-03,0.0562412340956452,"13054410"
"256",2021-10-10,-0.0976872829490626,"13054410"
"257",2021-10-17,-0.0338193769253305,"13054410"
"258",2021-10-24,-0.000661119005661306,"13054410"
"259",2021-10-31,0.0393474163743352,"13054410"
"260",2021-11-07,-0.134824531819092,"13054410"
"261",2021-11-14,0.0872507750685386,"13054410"
"262",2021-11-21,-0.144516945672534,"13054410"
"263",2021-11-28,0.0310396330713851,"13054410"
"264",2021-12-05,0.0265796651929593,"13054410"
"265",2021-12-12,-0.0640188979844754,"13054410"
"266",2021-12-19,-0.0752671993249171,"13054410"
"267",2021-12-26,0.183290693391765,"13054410"
"268",2022-01-02,-0.0222255804499217,"13054410"
"269",2022-01-09,-0.0341594616219425,"13054410"
"270",2022-01-16,-0.0247646218780363,"13054410"
"271",2022-01-23,-0.0583654900278549,"13054410"
"272",2022-01-30,0.0728992008715126,"13054410"
"273",2022-02-06,-0.0332363745882814,"13054410"
"274",2022-02-13,-0.0720789052941796,"13054410"
"275",2022-02-20,0.0362380705767398,"13054410"
"276",2022-02-27,-0.0435846660709034,"13054410"
"277",2022-03-06,-0.0705485241594257,"13054410"
"278",2022-03-13,0.00349277264581374,"13054410"
"279",2022-03-20,-0.05677509394664,"13054410"
"280",2022-03-27,0.095988335735339,"13054410"
"281",2022-04-03,0.0365052799812207,"13054410"
"282",2022-04-10,0.0177034546113863,"13054410"
"283",2022-04-17,0.000869262129092648,"13054410"
"284",2022-04-24,0.0185536663529162,"13054410"
"285",2022-05-01,-0.0935042411807352,"13054410"
"286",2022-05-08,-0.105917332607073,"13054410"
"287",2022-05-15,0.0378338526146884,"13054410"
"288",2022-05-22,-0.0227423325213971,"13054410"
"289",2022-05-29,0.0305203966149507,"13054410"
"290",2022-06-05,0.091544344363265,"13054410"
"291",2022-06-12,-0.124184739167946,"13054410"
"292",2022-06-19,-0.0462664768213294,"13054410"
"293",2022-06-26,0.0358494023520404,"13054410"
"294",2022-07-03,0.163089662413013,"13054410"
